"Subject" "Activity" "FeaturesStdDevMean.names" "tBodyAccMeanX" "tBodyAccMeanY" "tBodyAccMeanZ" "tBodyAccStdX" "tBodyAccStdY" "tBodyAccStdZ" "tGravityAccMeanX" "tGravityAccMeanY" "tGravityAccMeanZ" "tGravityAccStdX" "tGravityAccStdY" "tGravityAccStdZ" "tBodyAccJerkMeanX" "tBodyAccJerkMeanY" "tBodyAccJerkMeanZ" "tBodyAccJerkStdX" "tBodyAccJerkStdY" "tBodyAccJerkStdZ" "tBodyGyroMeanX" "tBodyGyroMeanY" "tBodyGyroMeanZ" "tBodyGyroStdX" "tBodyGyroStdY" "tBodyGyroStdZ" "tBodyGyroJerkMeanX" "tBodyGyroJerkMeanY" "tBodyGyroJerkMeanZ" "tBodyGyroJerkStdX" "tBodyGyroJerkStdY" "tBodyGyroJerkStdZ" "tBodyAccMagMean" "tBodyAccMagStd" "tGravityAccMagMean" "tGravityAccMagStd" "tBodyAccJerkMagMean" "tBodyAccJerkMagStd" "tBodyGyroMagMean" "tBodyGyroMagStd" "tBodyGyroJerkMagMean" "tBodyGyroJerkMagStd" "fBodyAccMeanX" "fBodyAccMeanY" "fBodyAccMeanZ" "fBodyAccStdX" "fBodyAccStdY" "fBodyAccStdZ" "fBodyAccMeanFreqX" "fBodyAccMeanFreqY" "fBodyAccMeanFreqZ" "fBodyAccJerkMeanX" "fBodyAccJerkMeanY" "fBodyAccJerkMeanZ" "fBodyAccJerkStdX" "fBodyAccJerkStdY" "fBodyAccJerkStdZ" "fBodyAccJerkMeanFreqX" "fBodyAccJerkMeanFreqY" "fBodyAccJerkMeanFreqZ" "fBodyGyroMeanX" "fBodyGyroMeanY" "fBodyGyroMeanZ" "fBodyGyroStdX" "fBodyGyroStdY" "fBodyGyroStdZ" "fBodyGyroMeanFreqX" "fBodyGyroMeanFreqY" "fBodyGyroMeanFreqZ" "fBodyAccMagMean" "fBodyAccMagStd" "fBodyAccMagMeanFreq" "fBodyBodyAccJerkMagMean" "fBodyBodyAccJerkMagStd" "fBodyBodyAccJerkMagMeanFreq" "fBodyBodyGyroMagMean" "fBodyBodyGyroMagStd" "fBodyBodyGyroMagMeanFreq" "fBodyBodyGyroJerkMagMean" "fBodyBodyGyroJerkMagStd" "fBodyBodyGyroJerkMagMeanFreq"
"2715" "5" NA NA 0.277290948333333 -0.0212268847965 -0.104594213333333 -0.991630451333333 -0.927631602916667 -0.9619166955 0.943707762857143 -0.205765102565217 -0.0480799071333333 -0.990303340476191 -0.985314898421053 -0.933278935555556 0.0746574318695652 0.0134235969711765 -0.00175331308277778 -0.9699789725 -0.974541864210526 -0.986549325714286 -0.0203777136583333 -0.0625272221176471 0.0573469187 -0.963913623 -0.956350128125 -0.96442164625 -0.0914616989473684 -0.0428203564761905 -0.05615465116 -0.96552320625 -0.9879889005 -0.97750174047619 -0.95925683 -0.963343931 -0.976037057777778 -0.924119107333333 -0.9796830892 -0.979045775238095 -0.937811666190476 -0.938650152173913 -0.980054396666667 -0.985330644285714 -0.990266255263158 -0.942396565882353 -0.953332978095238 -0.984178823333333 -0.951774274210526 -0.938493039166667 -0.0266674755789474 0.0447919050952381 0.0709094789090909 -0.980857030625 -0.9498404305 -0.978670305789474 -0.978094138235294 -0.952041442083333 -0.977502004761905 0.2129683199 -0.1259483964875 -0.0067118695 -0.931117595714286 -0.982526517368421 -0.963095139444444 -0.927663128095238 -0.961801068333333 -0.962968634375 -0.30111085262 -0.115012860684211 -0.0777251175 -0.9472051308 -0.968062390588235 0.0405247255 -0.982762090588235 -0.9696454325 0.184263646652174 -0.947387964444444 -0.939352313684211 -0.201566147791667 -0.985560392352941 -0.979319586666667 0.133556642004545
"2716" "5" NA NA 0.274730289444444 -0.01962973716 -0.110057147166667 -0.984897091333333 -0.9339164636 -0.947689049047619 0.942311018571429 -0.199952629608696 -0.066184895 -0.993782314761905 -0.975954171052632 -0.970216488823529 0.0767610060476191 0.00642722268611111 -0.00249500282789474 -0.979362054583333 -0.972105033157895 -0.983149476666667 -0.0235582087681818 -0.070358551125 0.05008155185 -0.966636043157895 -0.945295486470588 -0.955156025416667 -0.10764342747619 -0.0424556842 -0.0516097479916667 -0.96518132375 -0.986040346190476 -0.985565666315789 -0.959805997222222 -0.94996581 -0.965681976111111 -0.94528622125 -0.977384434 -0.986700379473684 -0.919412803636364 -0.9389079104 -0.986816929411765 -0.9840476785 -0.988294232352941 -0.9444543825 -0.959566973478261 -0.978737068888889 -0.954195457894737 -0.924468737916667 -0.00219443735294118 0.0411903624761905 0.0640599048636364 -0.976381496111111 -0.969965181 -0.981325454444444 -0.990757722666667 -0.96128724625 -0.983512874 0.191063360095238 -0.121729101782609 0.045837713 -0.92370293047619 -0.98565162 -0.964931002222222 -0.91089731826087 -0.975788009411765 -0.968959682777778 -0.236566467333333 -0.163173454052632 0.0419921129142857 -0.943839134166667 -0.968181288235294 -0.08713138375 -0.9722375525 -0.971290528125 0.2386478026 -0.943893791052632 -0.943006414285714 -0.20724602896 -0.97869362 -0.9810585445 0.142822286952381
"2717" "5" NA NA 0.277100791666667 -0.0181478012083333 -0.114100985315789 -0.990551961428571 -0.93028720875 -0.955753532352941 0.942044495 -0.1702560142 -0.032641477875 -0.9938949775 -0.982636302105263 -0.965419065714286 0.07820461692 0.015645705245625 -0.003348910812 -0.978983835714286 -0.964737776111111 -0.9804787935 -0.0223442015833333 -0.0611954125333333 0.07790714236 -0.964807079047619 -0.95773682 -0.947053040869565 -0.0962953722 -0.0442695715238095 -0.0531994039473684 -0.965308942352941 -0.970375393333333 -0.981278727222222 -0.970534151052632 -0.947768832916667 -0.960451132105263 -0.957792599047619 -0.984223147272727 -0.96958898375 -0.9318879485 -0.953442938421053 -0.969031715294118 -0.966618020416667 -0.98086591 -0.9600845765 -0.96606882 -0.987013525 -0.930284908095238 -0.955967021052632 0.0264748445038889 -0.0629808386190476 0.157303552666667 -0.984507204375 -0.9626493072 -0.985229836842105 -0.976044636363636 -0.967357514 -0.98550867 0.2784533217 -0.129324447058824 0.007969974630625 -0.914078409565217 -0.964091322777778 -0.972437016315789 -0.939266570833333 -0.968251666470588 -0.958071258571429 -0.161860586727273 -0.382798796666667 -0.12049561798 -0.976178691666667 -0.974862416 0.101711157625 -0.9757252285 -0.974646112857143 0.305592156652174 -0.945932945333333 -0.897806465714286 -0.178454357315789 -0.970846737222222 -0.949532893913044 0.137017159588235
"2718" "5" NA NA 0.2775163575 -0.016991087008 -0.109102557526316 -0.980815292272727 -0.917507214 -0.953708492352941 0.9411207965 -0.177362892491765 -0.03363703925 -0.992780736521739 -0.956305461666667 -0.962823958947368 0.0764146582083333 0.0103799868882353 -0.0137206776495238 -0.981093547727273 -0.960212768888889 -0.9832122395 -0.0275509630277778 -0.0742044986 0.0793047305416667 -0.947244384 -0.965744851904762 -0.947522675217391 -0.1031564994 -0.0393531550952381 -0.0515361458421053 -0.964393487777778 -0.960740735217391 -0.984626492941176 -0.970282248333333 -0.90396094675 -0.962552582105263 -0.963792038571429 -0.972697785833333 -0.977072272352941 -0.940085401 -0.939640333 -0.976527525625 -0.97114363 -0.984581622105263 -0.959331184285714 -0.9540579388 -0.985436694375 -0.9342094095 -0.900668629047619 0.0356124641388889 -0.0380931359135 0.0945003392777778 -0.986352582 -0.966410344 -0.978573120952381 -0.982406768095238 -0.968820541304348 -0.972101868666667 0.312854317190476 -0.134826005947368 -0.0301149129352941 -0.92192986952381 -0.973643458888889 -0.972130505263158 -0.942236692083333 -0.971075793157895 -0.957872163333333 -0.102999172363636 -0.23804055775 -0.10592098775 -0.958581641578947 -0.945333264117647 0.044103421375 -0.965726271428571 -0.976461005 0.268081059033333 -0.95510359 -0.915652595714286 -0.128795494789474 -0.973682252777778 -0.971695607142857 0.119359420333333
"2719" "5" NA NA 0.294771517333333 -0.015682195512 -0.0929274618571429 -0.985099886190476 -0.92726843173913 -0.943751994666667 0.942005087142857 -0.177764807578947 -0.023877772 -0.991950232857143 -0.963829972222222 -0.973181288421053 0.0754814208333333 0.0154357368263158 0.00511979303428571 -0.986005417272727 -0.9621159325 -0.9743975175 -0.0223832736315789 -0.0470464886470588 0.0770657537916667 -0.931950016190476 -0.972878894 -0.95939717625 -0.100614467375 -0.0387173533095238 -0.0537651649947368 -0.965813433333333 -0.978384888571429 -0.972792046666667 -0.959981549375 -0.9468180992 -0.972574881052632 -0.930627377727273 -0.9720584076 -0.977623144117647 -0.9576149185 -0.941731075294118 -0.981307351875 -0.962608407826087 -0.977121482777778 -0.96240112368421 -0.9539625 -0.990422312941176 -0.938799476666667 -0.906720235454545 -0.00589442322777778 -0.00729055906 0.185804657833333 -0.990265021333333 -0.960035420416667 -0.9793408225 -0.981835666190476 -0.970031693913043 -0.972824378 0.186694557571429 -0.138778227842105 -0.0613098421722222 -0.908194215652174 -0.980735367647059 -0.97167781 -0.937994642083333 -0.974923769473684 -0.97688958952381 -0.156478976958333 -0.206238431764706 -0.1136743311 -0.954921086 -0.960045275 0.0508839412708333 -0.978766761052632 -0.97393763952381 0.209337997148 -0.94592514875 -0.9190102 -0.133177106285714 -0.978142769444444 -0.9803455305 0.173536720833333
"2720" "5" NA NA 0.282486388571429 -0.0201348298608696 -0.108654967866667 -0.993191555714286 -0.95563015 -0.949063501764706 0.942619751428571 -0.180249053666667 -0.027479281 -0.99244440375 -0.973244583157895 -0.959696239047619 0.0749312505 0.0220979217155625 -0.020402849036 -0.981787593684211 -0.965685828235294 -0.977085813333333 -0.025979626352381 -0.068263029 0.07526564825 -0.950097396875 -0.967592740952381 -0.968087577368421 -0.100211897833333 -0.0449459730952381 -0.0541612323888889 -0.964012610625 -0.9811931468 -0.987236266315789 -0.940177323181818 -0.9374501236 -0.969153667647059 -0.9581289605 -0.985548105882353 -0.969886523125 -0.937943264782609 -0.929596124444444 -0.985013784736842 -0.9716955 -0.988001565294118 -0.951604173333333 -0.952784177727273 -0.982197519444444 -0.9514162235 -0.967019048333333 -0.00147225515333333 -0.0462655099583333 0.1678360728 -0.980352139047619 -0.967834946086957 -0.960249676666667 -0.988213076666667 -0.978773298947368 -0.976431507222222 0.179623818130435 -0.144532483145294 -0.0112737595944444 -0.9239845775 -0.980360200526316 -0.974482843333333 -0.954417456666667 -0.967492789411765 -0.9508450275 -0.18206884355 -0.2155041469375 -0.0545064895 -0.969644420526316 -0.961207114285714 0.05342592588 -0.97593583625 -0.9777582635 0.267384891904762 -0.958149797222222 -0.9529893455 -0.110415132127778 -0.985769845333333 -0.9740177076 0.0910851601904762
"2721" "5" NA NA 0.277240713333333 -0.0205569817086957 -0.09508060822 -0.98966653952381 -0.961109143684211 -0.930065398888889 0.944190176086957 -0.187231383529412 -0.0342646641666667 -0.99149486625 -0.971367930526316 -0.968366073333333 0.0709998177583333 0.0118291749294118 -0.016082869075 -0.9828663195 -0.97090815375 -0.98046525125 -0.0284159911878947 -0.0774011754619048 0.09481998128 -0.93337723 -0.96807015 -0.961809665714286 -0.096244039 -0.044218685 -0.0541477241666667 -0.977410147333333 -0.9838403944 -0.98331474047619 -0.944082399047619 -0.95137733826087 -0.967436431333333 -0.97074707 -0.984610273157895 -0.962191409411765 -0.929037530952381 -0.940391986111111 -0.98305305 -0.973769949166667 -0.988277974736842 -0.956286976666667 -0.967752323181818 -0.985848161875 -0.875797598 -0.94698453 0.0506606757647059 -0.0962764579583333 0.128237236142857 -0.9827906285 -0.971191754583333 -0.976683905 -0.986446691904762 -0.977335331578947 -0.9780635 0.19246445667619 -0.0850472306111111 -0.06247255085625 -0.9413304812 -0.982138734210526 -0.948334565454545 -0.9537959084 -0.973651718235294 -0.9755169325 -0.193916975470588 -0.164750418875 -0.0555325495043478 -0.952749834444444 -0.967219732631579 -0.00531767232083333 -0.98344722 -0.979622685714286 0.240960582590909 -0.95012075 -0.9520739515 -0.0254513233888889 -0.989699599333333 -0.976177562083333 0.04723145255
"2722" "5" NA NA 0.2781134465 -0.0179706146666667 -0.1022509133125 -0.988948157619048 -0.952119291578947 -0.944052232222222 0.942800874761905 -0.190901337777778 -0.029116840125 -0.9913214716 -0.976987762631579 -0.931457804090909 0.07255106472 0.00478393607647059 -0.00157410735555 -0.9886929 -0.96475855875 -0.97608119173913 -0.02884465555 -0.0824065198421053 0.0855158991666667 -0.938392207647059 -0.960812481428571 -0.964854600454545 -0.0943293280555556 -0.0408124853 -0.0618460202777778 -0.983353528666667 -0.9808681875 -0.982595488 -0.955897788571429 -0.945592676956522 -0.959575281333333 -0.958694912857143 -0.987118973684211 -0.970447853333333 -0.900118416086957 -0.951083943529412 -0.985689651111111 -0.964217034166667 -0.990187113684211 -0.95897105 -0.938272398333333 -0.990413879411765 -0.9123320005 -0.9299355345 -0.00772312260625 -0.0465085816333333 0.146034694026316 -0.985022729047619 -0.9670739936 -0.98056641125 -0.9879791665 -0.97328168 -0.980235989444444 0.2379433874 -0.00279210813055555 0.0459927117333333 -0.9418141996 -0.969420442380952 -0.955193623809524 -0.956620692608696 -0.962630412 -0.977032814761905 -0.228180930052632 -0.198755982058824 -0.156491494190476 -0.966113995555556 -0.96685392 0.025075233375 -0.982747522105263 -0.975671923333333 0.302857192045455 -0.953814375625 -0.9251947955 -0.0948787561578947 -0.96754775 -0.964985910416667 0.0315939545714286
"2723" "5" NA NA 0.276323298095238 -0.015828330352 -0.1158276586875 -0.986969336 -0.948097918571429 -0.941797027777778 0.9429640425 -0.189890711722222 -0.0374962408666667 -0.9942603852 -0.968755053333333 -0.937163727142857 0.0748347133913043 0.0197440901466667 -0.00350404545095238 -0.988516107368421 -0.958918137647059 -0.971350689047619 -0.0267200894055556 -0.0823364183394737 0.0841754659375 -0.952096190526316 -0.96173302 -0.966972977727273 -0.100729832375 -0.0420663323 -0.0484614718947368 -0.959132988823529 -0.978993260416667 -0.973676996666667 -0.9678008535 -0.962660890416667 -0.9503902075 -0.952387671904762 -0.985688321578947 -0.969544913888889 -0.925512834761905 -0.941943915555556 -0.9807195075 -0.9710358048 -0.992105711052632 -0.933283815 -0.9494738292 -0.986140995882353 -0.953564339 -0.949834246470588 0.0152705760625 -0.0956906009478261 0.0782369234444444 -0.989160971578947 -0.964198346666667 -0.985005580588235 -0.986334161428571 -0.973651018636364 -0.980031783888889 0.2751950647 -0.0699006444888889 0.01534472204 -0.945848789166667 -0.973849983 -0.96334742047619 -0.946320146086956 -0.956998784666667 -0.967782713809524 -0.181020563684211 -0.23292356225 -0.135853836347826 -0.975811735882353 -0.965212202777778 0.0502719760875 -0.984224026842105 -0.98453306047619 0.280800136 -0.961400712352941 -0.922052859 -0.0987667055 -0.97253789375 -0.97190959125 0.101643707452632
"2724" "5" NA NA 0.276101704736842 -0.0180319830958333 -0.108360613352941 -0.987684495714286 -0.943505353181818 -0.937221806666667 0.94337778 -0.183667649888889 -0.0283461578 -0.992283293333333 -0.981121386 -0.964448716190476 0.0744832311304348 0.00240031727866667 -0.00919693553190476 -0.991068296842105 -0.963320898333333 -0.966180190434783 -0.0324951794705882 -0.0800828086666667 0.0741897715833333 -0.949167476315789 -0.970972935714286 -0.952586395833333 -0.0996259405882353 -0.04229969235 -0.045293612836 -0.965299904375 -0.98321370375 -0.980675616315789 -0.964803767142857 -0.946552144 -0.944656830625 -0.950881552 -0.978294837142857 -0.969544597222222 -0.953050747 -0.960706390555556 -0.986329243333333 -0.97536709 -0.985721451904762 -0.936358476666667 -0.961065993043478 -0.987954256666667 -0.9612384 -0.954732695263158 -0.0136563047411765 -0.015005014 0.0360892790555556 -0.985767909473684 -0.957975527916667 -0.983294644210526 -0.983462630952381 -0.975382875909091 -0.9813052625 0.2153552517 -0.0528822732631579 -0.00894224148823529 -0.92394213875 -0.951267053809524 -0.9688103815 -0.943031529583333 -0.960704715625 -0.963176304285714 -0.214738171178947 -0.146031684811111 -0.10088025353281 -0.957722543333333 -0.946440153125 0.028127940788 -0.986530217368421 -0.968822332272727 0.23302721296 -0.968840113529412 -0.9528326585 -0.222990478882353 -0.97713715 -0.963064269130435 0.124159943777778
"2725" "5" NA NA 0.277606271578947 -0.0184892822458333 -0.0998554444210526 -0.984920106190476 -0.94192303 -0.95563366625 0.93191435 -0.180923200578947 -0.0344827887647059 -0.988543561666667 -0.982601381428571 -0.968013298 0.0773923055 -0.00219850874625 -0.00103888766666667 -0.988066756842105 -0.968193887777778 -0.977543933333333 -0.0167740095555556 -0.06772275615 0.0814912208 -0.953526265263158 -0.942600203636364 -0.952172938 -0.0996109016470588 -0.04302095785 -0.0542086689411765 -0.96849193875 -0.97953696173913 -0.977114061111111 -0.968570693684211 -0.9400322125 -0.958780447647059 -0.95859235952381 -0.981358119090909 -0.967271227777778 -0.9606417575 -0.966750923333333 -0.989784530666667 -0.97529659 -0.9888451375 -0.951086050952381 -0.961214472608696 -0.989320085333333 -0.951542416190476 -0.969627317368421 -0.0195566351055556 -0.0372610223478261 0.0578058519411765 -0.98677061 -0.947695979583333 -0.984126738421053 -0.989300006666667 -0.96669992375 -0.984792109411765 0.2573078662 -0.0747558771 -0.07217196715 -0.926745910833333 -0.96021266 -0.968988580952381 -0.9488747852 -0.962091935625 -0.9673561645 -0.166193603133333 -0.273560821611111 -0.104054064485 -0.976864121111111 -0.924382614666667 -0.01664530536 -0.978886097142857 -0.972375616666667 0.232352653695652 -0.951126011333333 -0.941171105238095 -0.187273552894737 -0.974708532352941 -0.953899646666667 0.160011368333333
"2726" "5" NA NA 0.277024422083333 -0.0151425401157895 -0.114470911619048 -0.989914055909091 -0.93821368625 -0.894855774 0.940422054210526 -0.136598287411765 -0.0387519589 -0.993425016190476 -0.9750116635 -0.96362553 0.0733039333125 0.00279372729952381 -0.00845368411689474 -0.977611002222222 -0.953238105238095 -0.978877388888889 -0.0379763584875 -0.06451053164 0.0859288793684211 -0.928625408181818 -0.9526032004 -0.976946029411765 -0.1003342769 -0.0414778305705882 -0.0617374121875 -0.949528669565217 -0.979763432777778 -0.98386276 -0.950741395833333 -0.948745485294118 -0.961674373809524 -0.942315641818182 -0.974516395555556 -0.977293909 -0.972545955 -0.964407363333333 -0.976623189166667 -0.977189044 -0.981793263333333 -0.944490222173913 -0.949857847333333 -0.990567055238095 -0.960147442105263 -0.924569558888889 0.0564592411304348 -0.0254815991176471 -0.04047548545 -0.969608097916667 -0.975148912631579 -0.983896929047619 -0.978243465 -0.972637777647059 -0.9821686435 0.2685689359 -0.140088683621875 0.0474764056625 -0.945076649473684 -0.968159494285714 -0.9585007592 -0.93433119875 -0.965230342 -0.966310161904762 -0.244036199411111 -0.20237247883 0.0175106513333333 -0.948874408 -0.9563735396 0.0799410191714286 -0.967426270952381 -0.972308377391304 0.219301180933333 -0.95694996952381 -0.948235968421053 -0.260488892070588 -0.955585141904762 -0.986318462222222 0.0541664673842105
"2727" "5" NA NA 0.275459034166667 -0.0219336530305263 -0.104680116238095 -0.975834176666667 -0.951707593529412 -0.9328560045 0.9425304455 -0.13185299675 -0.0365953029566667 -0.992271374736842 -0.981172069047619 -0.9524530432 0.074161323375 -0.0067332691145 -0.015784368228381 -0.976387981666667 -0.9675482435 -0.987627673888889 -0.0281572554333333 -0.06534049948 0.0775433124761905 -0.941112310952381 -0.96114074173913 -0.973304794666667 -0.0848263198571429 -0.0421962773684211 -0.0547621628823529 -0.945838538095238 -0.987952825 -0.982913506842105 -0.953981889583333 -0.953240063157895 -0.96267902 -0.958957228636364 -0.977552274375 -0.9587874175 -0.946959272631579 -0.924214596470588 -0.973927212083333 -0.961549947142857 -0.9842043845 -0.950984866666667 -0.950338535 -0.989927396666667 -0.950632167894737 -0.942505484444444 0.0167424187142857 0.125242654583333 -0.01524667354375 -0.9758237824 -0.975988512105263 -0.970144208636364 -0.97550628 -0.981292509411765 -0.988492045 0.219541498235294 -0.17115256945625 0.0425165694347826 -0.941270908888889 -0.975127213684211 -0.95419363375 -0.937760887647059 -0.957321396190476 -0.967534285454545 -0.215821666455556 -0.24040979895 0.01480320185 -0.976624090666667 -0.958083994166667 0.088495019415 -0.972471351904762 -0.975827647826087 0.233470278 -0.933771512857143 -0.948923674210526 -0.199719982333333 -0.954394132608696 -0.987451525294118 -0.0435159063888889
"2728" "5" NA NA 0.288203763888889 -0.0134668095473684 -0.114505069416667 -0.989660524117647 -0.940634462380952 -0.916779723636364 0.952467684444444 -0.1753063212 -0.0207266156611111 -0.990037725333333 -0.975879392083333 -0.9719077575 0.0745676325714286 0.0112685641130435 -0.00585559121466667 -0.98718589952381 -0.977583998421053 -0.975188439444444 -0.0144828562808696 -0.0716697521764706 0.0881691941111111 -0.9342268375 -0.976695696842105 -0.974552015238095 -0.1110334235 -0.0426930702941176 -0.048860680415 -0.971551631 -0.976996959375 -0.98189804625 -0.970900518947368 -0.958852672380952 -0.9558288356 -0.9305094575 -0.982502687 -0.970905130952381 -0.952021175 -0.9517152465 -0.987377647777778 -0.985607588 -0.9856948556 -0.954076079047619 -0.945912386666667 -0.982601424347826 -0.960487014 -0.957247978095238 0.0634869128789474 -0.00140880635294117 0.057508105847619 -0.986140310555556 -0.974744025263158 -0.973610570416667 -0.989058482105263 -0.972866643333333 -0.987985504090909 0.0783782694375 -0.16542540965 0.0843337834578947 -0.932962458235294 -0.963497427083333 -0.956190186666667 -0.9493715165 -0.9592551525 -0.9612241775 -0.290271972942857 -0.161905282821053 -0.0190817165 -0.953044446666667 -0.965482873333333 -0.0831486362625 -0.9626705484 -0.985635570526316 0.299492631322727 -0.9483273096 -0.960569858823529 -0.1979304889 -0.984891287058824 -0.974487389375 0.0274377170043478
"2729" "5" NA NA 0.278997397777778 -0.0178645567578947 -0.105540860583333 -0.990021672631579 -0.946211044285714 -0.952092599545455 0.951184066875 -0.19587401155 -0.0201402310578947 -0.979670175882353 -0.96626067 -0.967929175238095 0.0775785893 0.0118320516854167 -0.0260354911425 -0.985481742380952 -0.975840551578947 -0.975982840555556 -0.0230582338571429 -0.0630173868333333 0.0823639849375 -0.9425946044 -0.97987536631579 -0.949150994090909 -0.1046124676 -0.035974037 -0.04900423265 -0.977814030588235 -0.98188725 -0.976788750434783 -0.941951117222222 -0.965081940526316 -0.950741395833333 -0.948745485294118 -0.981045481428571 -0.971428047272727 -0.948229071111111 -0.9532139985 -0.98746468 -0.989637475333333 -0.982368381666667 -0.9540870735 -0.959886855238095 -0.984731100434783 -0.95718131 -0.945159921428571 0.0832654994263158 -0.0587692686666667 0.0616624109130435 -0.988991606470588 -0.976653783888889 -0.969019737916667 -0.989132121578947 -0.97749329 -0.976742761666667 0.169729848352941 -0.15745648115 0.080979158385 -0.94996166375 -0.9699122175 -0.963651028947368 -0.951396702857143 -0.9559440308 -0.966742835 -0.22306936435 -0.223971174857143 -0.0658882480555556 -0.9670883835 -0.975702667222222 -0.0376550459866667 -0.9754720508 -0.978057482380952 0.296766999361905 -0.955573562173913 -0.953430706 -0.227799128761905 -0.988256128947368 -0.970988631764706 0.0377728340952381
"2730" "5" NA NA 0.282688644705882 -0.02123778575 -0.125027822625 -0.991920098947368 -0.952002173333333 -0.9122838325 0.949493634705882 -0.1785999629 -0.02483301049 -0.987922971875 -0.977215700416667 -0.972870948947368 0.0761679095238095 0.00954147146 0.0063962114944375 -0.986498678 -0.96988097 -0.977655643333333 -0.03938757281 -0.0746580919444444 0.0790960854666667 -0.946265878 -0.969225286666667 -0.956095408095238 -0.101446192608696 -0.0414671568666667 -0.0504298178095238 -0.980434502105263 -0.978913570588235 -0.971695345238095 -0.956486486111111 -0.96472585 -0.953981889583333 -0.953240063157895 -0.981650579047619 -0.982908420909091 -0.95426491125 -0.9203581225 -0.983508184210526 -0.968770574117647 -0.979281117916667 -0.943720527619048 -0.9670104425 -0.986274862916667 -0.93481408625 -0.933938160952381 0.0291937447578947 -0.115107655166667 0.0386079035761905 -0.968987896666667 -0.970994529375 -0.975846554 -0.99107249631579 -0.960324737727273 -0.9754951492 0.321942453235294 -0.09563528945 0.0544131290588235 -0.95112600125 -0.963500328695652 -0.950505771666667 -0.955316041578947 -0.955598334583333 -0.965245555882353 -0.312472339047619 -0.187909547090909 -0.147476641012778 -0.970757269 -0.976560002777778 0.0711938763333333 -0.971624234166667 -0.973724828 0.247611162619048 -0.955680096086956 -0.945130648 -0.312574423761905 -0.989162020526316 -0.971246283333333 0.0639860527826087
"2731" "5" NA NA 0.276398188333333 -0.01683058433125 -0.108081364768 -0.993619502631579 -0.92499388 -0.933867334 0.944580072941177 -0.1798425471 -0.0203588247882353 -0.9873235575 -0.97808159173913 -0.944877639444444 0.075830661 0.0119138536 0.00607541351176471 -0.98480322 -0.971430605909091 -0.978283635 -0.030833913685 -0.0768080932777778 0.0831190306666667 -0.94786207875 -0.9704104605 -0.963020778571429 -0.0978021183478261 -0.0432334687333333 -0.0536513459047619 -0.981557619473684 -0.972777389444444 -0.965995900869565 -0.972476472941176 -0.964502776666667 -0.93041857875 -0.962079770526316 -0.984989986190476 -0.969487544166667 -0.960923943529412 -0.9210898085 -0.98151673 -0.971930529375 -0.984846424166667 -0.961715292631579 -0.963061357142857 -0.9834843172 -0.915941933125 -0.9566509055 -0.00272761923809524 -0.0725143701833333 0.042951578 -0.98727058 -0.975248734666667 -0.9799255436 -0.987314061904762 -0.964008999047619 -0.981620540434783 0.246960811133333 -0.0493234999047619 0.0591067935263158 -0.948919698235294 -0.949857031428571 -0.954734227777778 -0.961264789473684 -0.955936492083333 -0.967737844736842 -0.209180815325238 -0.228820916918182 -0.13221346318125 -0.9172506015 -0.952583032631579 -0.0252040062817647 -0.964934233333333 -0.960113057619048 0.2466862216 -0.954729756666667 -0.944194793125 -0.25411598962471 -0.987275341578947 -0.969955562222222 0.0739919604809524
"2732" "5" NA NA 0.279809422777778 -0.00788991855333333 -0.10774285116 -0.988575493333333 -0.923855095238095 -0.94583357826087 0.942278348 -0.18135274147619 -0.0224507132473684 -0.994023518823529 -0.969607675238095 -0.957516091111111 0.0758156657894737 0.0122712087945833 -0.00373870446473684 -0.981230243333333 -0.974588156363636 -0.980988338125 -0.0206606067595 -0.0465823943684211 0.108242641294118 -0.92286111125 -0.947266687142857 -0.9695959935 -0.0933458343791667 -0.0468810009375 -0.0554653274285714 -0.977214158947368 -0.976870076666667 -0.973151407142857 -0.965681976111111 -0.94528622125 -0.9564656 -0.967219971578947 -0.969030360909091 -0.964523442 -0.96730203 -0.953426039 -0.987525992941176 -0.975236115625 -0.982776370434783 -0.939856266111111 -0.968590553157895 -0.982396132083333 -0.927928974705882 -0.94597326952381 0.01857008845 -0.0721578593166667 0.117683227 -0.986016158333333 -0.979601404 -0.975578985833333 -0.9875625855 -0.97185821952381 -0.984337920869565 0.255241351 -0.163219099009524 0.0808421182105263 -0.947725612222222 -0.933634736521739 -0.962946428823529 -0.951172928333333 -0.9520167325 -0.971765526315789 -0.277180400185714 -0.187107607533333 -0.159958068905882 -0.9439495535 -0.944958963 -0.004879437825 -0.96680712 -0.975864153157895 0.271180908619048 -0.9482506968 -0.92034164375 -0.21293797365 -0.964258401428571 -0.975684333888889 0.0571083541
